latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.05526,135.96849,331.53,0.39,0.36,2024-10-30,416,N20,VIIRS,n,2,298.28,2.18,D,0
-1.09845,136.06859,331.49,0.46,0.64,2024-11-01,338,N20,VIIRS,n,2,286.67,4.69,D,0
-1.14638,136.03392,310.48,0.39,0.36,2024-11-01,1620,N20,VIIRS,n,2,289.76,1.8,N,3
-1.14584,136.03049,310.04,0.39,0.36,2024-11-01,1620,N20,VIIRS,n,2,289.48,1.46,N,3
-1.14307,136.03442,309.86,0.39,0.36,2024-11-01,1620,N20,VIIRS,n,2,289.16,0.87,N,2
