latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-1.14397,136.03484,308.06,0.39,0.36,2026-08-14,1620,N20,VIIRS,n,2.0NRT,291.88,1.34,N
