latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.12882,135.97675,325.16,0.45,0.47,2024-10-19,358,N,VIIRS,n,2,288.03,2.69,D,0
-1.12632,135.97614,325.67,0.45,0.47,2024-10-19,358,N,VIIRS,n,2,287.69,3.05,D,0
