latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-1.14436,136.03616,325.77,0.39,0.36,2026-07-17,1626,N,VIIRS,n,2.0NRT,291.69,1.51,N
-1.03624,135.83772,347.41,0.43,0.46,2026-07-21,410,N,VIIRS,n,2.0NRT,297.57,6.46,D
