latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.07309,134.93941,339.55,0.57,0.52,2025-06-29,457,N,VIIRS,n,2,286.92,4.4,D,0
