latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-1.07402,134.90462,343.31,0.44,0.46,2026-09-15,501,N,VIIRS,n,2.0NRT,299.82,5.03,D
-1.13835,136.07011,331.97,0.42,0.38,2026-09-16,442,N,VIIRS,n,2.0NRT,297.87,3.06,D
-1.00244,134.81688,340.49,0.39,0.36,2026-09-16,442,N,VIIRS,n,2.0NRT,300.82,4.03,D
-0.9968,134.8089,332.33,0.39,0.36,2026-09-16,442,N,VIIRS,n,2.0NRT,301.3,2.47,D
