latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.14366,136.03725,316.09,0.49,0.4,2025-10-17,1637,N,VIIRS,n,2,291.54,3.03,N,0
