latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-1.15607,135.88518,335.19,0.49,0.4,2026-09-21,446,N,VIIRS,n,2.0NRT,292.94,6.92,D
-1.15235,135.8846,344.4,0.49,0.4,2026-09-21,446,N,VIIRS,n,2.0NRT,293.23,9.62,D
-1.15166,135.88896,347.55,0.49,0.4,2026-09-21,446,N,VIIRS,n,2.0NRT,296.56,9.62,D
-1.14795,135.88838,341.81,0.49,0.4,2026-09-21,446,N,VIIRS,n,2.0NRT,293.07,9.62,D
-0.72299,135.72931,331.21,0.45,0.47,2026-09-23,412,N,VIIRS,n,2.0NRT,292.65,4.33,D
