latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.08555,134.94984,346.02,0.41,0.45,2025-04-30,403,N20,VIIRS,n,2,291.36,5.78,D,0
