latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-1.14471,136.03177,309.12,0.46,0.64,2026-07-03,1548,N,VIIRS,n,2.0NRT,285.91,1.34,N
-1.14269,136.03487,305.91,0.46,0.64,2026-07-03,1548,N,VIIRS,n,2.0NRT,285.68,0.89,N
