latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.14334,136.03323,308.1,0.48,0.65,2024-08-10,1536,N20,VIIRS,n,2,288.82,2.61,N,2
