latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.07956,136.05432,334.19,0.39,0.36,2026-03-03,430,N,VIIRS,n,2,281.45,3.14,D,0
