latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.14057,136.12888,339.56,0.44,0.62,2023-11-20,502,N,VIIRS,n,2,293.03,8.21,D,0
-1.14029,136.12872,340.36,0.44,0.62,2023-11-20,502,N,VIIRS,n,2,293.58,9.52,D,0
-1.17937,136.14627,346.28,0.42,0.45,2023-11-21,443,N,VIIRS,n,2,297.15,9.72,D,0
-1.17877,136.15005,367,0.42,0.45,2023-11-21,443,N,VIIRS,h,2,299.21,9.72,D,0
-1.17818,136.15385,351.69,0.42,0.45,2023-11-21,443,N,VIIRS,n,2,298.12,9.52,D,0
-1.17458,136.14946,337.98,0.42,0.45,2023-11-21,443,N,VIIRS,n,2,295.6,5.79,D,0
-1.1716,136.14127,344.81,0.42,0.45,2023-11-21,443,N,VIIRS,n,2,297.87,7.5,D,0
-1.09965,135.91269,330.15,0.41,0.45,2023-11-21,443,N,VIIRS,n,2,290.69,3.61,D,0
-1.03182,135.9287,331.36,0.41,0.45,2023-11-21,443,N,VIIRS,n,2,295.61,3.88,D,0
