latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.11866,134.87492,333.15,0.44,0.38,2024-09-11,435,N20,VIIRS,n,2,300.74,3.3,D,0
-1.0394,135.95186,333.17,0.49,0.41,2024-09-11,435,N20,VIIRS,n,2,299.86,3.96,D,0
-1.1269,134.87489,325.2,0.53,0.5,2024-09-13,357,N20,VIIRS,n,2,289.58,2.3,D,0
