latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.03277,134.91508,335.59,0.48,0.4,2024-09-11,411,N,VIIRS,n,2,298.89,5.08,D,0
