latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-1.03346,135.95126,328.68,0.37,0.58,2024-09-11,347,N21,VIIRS,n,2.0NRT,286.83,3.38,D
-1.14465,136.03552,301.45,0.41,0.37,2024-09-11,1628,N21,VIIRS,n,2.0NRT,272.06,0.65,N
