latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.00867,134.92328,329.89,0.42,0.45,2025-04-14,403,N20,VIIRS,n,2,291.09,3.19,D,0
-0.94691,134.86842,331.99,0.42,0.45,2025-04-14,403,N20,VIIRS,n,2,291.4,1.73,D,0
