latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.14545,136.03552,312.3,0.5,0.49,2025-03-13,1644,N20,VIIRS,n,2,286.71,1.41,N,2
-1.14272,136.03329,308.52,0.5,0.49,2025-03-13,1644,N20,VIIRS,n,2,286.23,1.15,N,2
