latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.11116,136.06157,332.29,0.42,0.38,2024-10-12,429,N,VIIRS,n,2,297.75,4.92,D,0
