latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.14528,136.03239,306.25,0.45,0.39,2023-11-01,1608,N20,VIIRS,n,2,281.61,1.31,N,0
