latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.14543,136.03249,305.75,0.57,0.52,2025-12-13,1550,N20,VIIRS,n,2,288.95,1.32,N,2
-1.14528,136.03276,304,0.57,0.52,2025-12-13,1550,N20,VIIRS,n,2,288.11,1.38,N,2
