latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.14515,136.03508,311.09,0.4,0.37,2025-06-12,1616,N,VIIRS,n,2,290.25,1.37,N,0
